course_code,facility_code,course_name,hol,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-NC-00315-01,USA-NC-00315,Ocean Isle Beach,18,72,Parkland,Russell Breeden,1976,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00316-01,USA-NC-00316,Lion's Paw,18,72,Parkland,Willard Byrd,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00316-02,USA-NC-00316,Tiger's Eye,18,72,Parkland,Tim Cate,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00316-03,USA-NC-00316,Panther's Run,18,72,Parkland,Tim Cate,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00317-01,USA-NC-00317,Old Chatham,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-NC-00318-01,USA-NC-00318,Old North State at Uwharrie Point,18,72,Parkland,Tom Fazio,1992,Closed,~,~,~,N/D,N/D,USD
USA-NC-00319-01,USA-NC-00319,Old Town,18,70,Parkland,Perry Maxwell,1937,Closed,~,~,~,N/D,N/D,USD
USA-NC-00320-01,USA-NC-00320,Olde Beau,18,72,Parkland,Bruce Satterfield,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00321-01,USA-NC-00321,Olde Fort,18,72,Parkland,Rayford Trask,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00322-01,USA-NC-00322,Olde Homeplace,18,72,Parkland,Mark Charles,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00323-01,USA-NC-00323,Olde Liberty,18,72,Parkland,Michael Gleason/Joe Moulin,2008,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00324-01,USA-NC-00324,Olde Point,18,72,Parkland,Jerry Turner,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00325-01,USA-NC-00325,Olde Sycamore Golf Plantation,18,72,Parkland,Tom Jackson,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00326-01,USA-NC-00326,Orchard Hills,18,72,Parkland,N/D,1963,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00327-01,USA-NC-00327,Orchard Trace,18,54,Parkland,N/D,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00328-01,USA-NC-00328,Oyster Bay,18,70,Parkland,Dan Maples,1983,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00329-01,USA-NC-00329,Gold,18,72,Parkland,George Cobb,1945,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00329-02,USA-NC-00329,Scarlet,18,70,Parkland,Fred Findlay,1943,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00330-01,USA-NC-00330,Par 3,18,54,Parkland,Ken Andrews,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00331-01,USA-NC-00331,Paschal,9,35,Parkland,N/D,1917,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00332-01,USA-NC-00332,Peachtree Hills,9,35,Parkland,N/D,1955,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00333-01,USA-NC-00333,Par 3,18,54,Parkland,N/D,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00334-01,USA-NC-00334,Pennrose Park,9,36,Parkland,Donald Ross,1929,Closed,~,~,~,N/D,N/D,USD
USA-NC-00335-01,USA-NC-00335,Pilot Knob Park,18,70,Parkland,Gene Hamm,1962,Closed,~,~,~,N/D,N/D,USD
USA-NC-00336-01,USA-NC-00336,Sandhills,18,72,Parkland,Frank Hicks,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00337-01,USA-NC-00337,Pine Brook,18,72,Parkland,Ellis Maples,1954,Closed,~,~,~,N/D,N/D,USD
USA-NC-00338-01,USA-NC-00338,Pine Burr,18,72,Parkland,N/D,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00339-01,USA-NC-00339,Pine Hollow,18,71,Parkland,Maurice Brackett,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00341-01,USA-NC-00341,Pine Island,18,72,Parkland,Mark Mahannah,1965,Closed,~,~,~,N/D,N/D,USD
USA-NC-00342-01,USA-NC-00342,Pine Knolls,18,72,Parkland,Poindexter Bros,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00343-01,USA-NC-00343,Pine Lake,18,72,Parkland,Gene Hamm,1963,Closed,~,~,~,N/D,N/D,USD
USA-NC-00344-01,USA-NC-00344,Pine Lakes,18,71,Parkland,N/D,1947,Closed,~,~,~,N/D,N/D,USD
USA-NC-00345-01,USA-NC-00345,Pine,9,35,Parkland,Sidney Blythe,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00346-01,USA-NC-00346,Pine Mountain,18,68,Parkland,N/D,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00347-01,USA-NC-00347,Main,18,71,Parkland,John Fought,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00348-01,USA-NC-00348,Pine Ridge Classic,18,71,Parkland,Larry Taylor/Billie D Slate,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00350-01,USA-NC-00350,Pine Valley,18,72,Parkland,Members,1965,Closed,~,~,~,N/D,N/D,USD
USA-NC-00351-01,USA-NC-00351,Pinecrest,18,72,Parkland,Donald Ross,1940,Closed,~,~,~,N/D,N/D,USD
USA-NC-00352-01,USA-NC-00352,#1,18,70,Parkland,Donald Ross,1899,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-02,USA-NC-00352,#2,18,72,Parkland,Donald Ross,1907,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-03,USA-NC-00352,#3,18,71,Parkland,Donald Ross,1910,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-04,USA-NC-00352,#4,18,72,Parkland,Tom Fazio,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-05,USA-NC-00352,#5,18,72,Parkland,Ellis Maples,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-06,USA-NC-00352,#6,18,72,Parkland,George & Tom Fazio,1979,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-07,USA-NC-00352,#7,18,72,Parkland,Rees Jones,1986,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00352-08,USA-NC-00352,Centennial #8,18,72,Parkland,Tom Fazio,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00353-01,USA-NC-00353,Magnolia,18,72,Parkland,Gene Hamm,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00353-02,USA-NC-00353,Azalea,9,27,Parkland,Bill Sessums,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00353-03,USA-NC-00353,Holly,18,72,Parkland,Gary Player,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00354-01,USA-NC-00354,Piney Point,18,72,Parkland,J Porter Gibson/R-Chip Powell,1963/R-1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00355-01,USA-NC-00355,Plantation,18,71,Parkland,John V Townsend,1986,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00356-01,USA-NC-00356,Players at St James Plantation,18,72,Parkland,Tim Cate,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00357-01,USA-NC-00357,Plymouth,9,36,Parkland,William S. Flynn,1937,Closed,~,~,~,N/D,N/D,USD
USA-NC-00358-01,USA-NC-00358,Ponderosa,9,35,Parkland,Clyde Claysbrooke,1961,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00360-01,USA-NC-00360,Porters Neck Plantation,18,72,Parkland,Tom Fazio,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00361-01,USA-NC-00361,Fairways,18,70,Parkland,Tom Jackson,1995,Closed,~,~,~,N/D,N/D,USD
USA-NC-00361-02,USA-NC-00361,Highlands,18,72,Parkland,Tom Jackson,1993,Closed,~,~,~,N/D,N/D,USD
USA-NC-00361-03,USA-NC-00361,Meadows,18,72,Parkland,Tom Jackson,1988,Closed,~,~,~,N/D,N/D,USD
USA-NC-00362-01,USA-NC-00362,Providence,18,72,Parkland,Dan Maples,1988,Closed,~,~,~,N/D,N/D,USD
USA-NC-00363-01,USA-NC-00363,Pudding Ridge,18,72,Parkland,Don Boles,1994,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00364-01,USA-NC-00364,Quail Hollow,18,72,Parkland,George Cobb,1962,Closed,~,~,~,N/D,N/D,USD
USA-NC-00365-01,USA-NC-00365,Quail Ridge,18,72,Parkland,Ellis Maples,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00366-01,USA-NC-00366,Quaker Creek,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00367-01,USA-NC-00367,Par 3,9,27,Parkland,Russell Breeden,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00368-01,USA-NC-00368,Quaker Neck,18,72,Parkland,Russell T Burney,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00369-01,USA-NC-00369,Quarry Hills,18,70,Parkland,Ellis Maples,1970,Closed,~,~,~,N/D,N/D,USD
USA-NC-00370-01,USA-NC-00370,North,18,72,Parkland,Russell Breeden,1971,Closed,~,~,~,N/D,N/D,USD
USA-NC-00370-02,USA-NC-00370,South,18,72,Parkland,Russell Breeden,1971,Closed,~,~,~,N/D,N/D,USD
USA-NC-00371-01,USA-NC-00371,Raleigh,18,72,Parkland,Donald Ross,1948,Closed,~,~,~,N/D,N/D,USD
USA-NC-00372-01,USA-NC-00372,Raleigh Golf Association,18,72,Parkland,George Cobb,1958,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00373-01,USA-NC-00373,Red Fox,18,72,Parkland,Ellis Maples,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00374-01,USA-NC-00374,Reedy Creek,18,72,Parkland,Gene Hamm,1988,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00375-01,USA-NC-00375,Reems Creek,18,72,Parkland,Martin & Fred Hawtree,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00376-01,USA-NC-00376,Renaissance Park,18,71,Parkland,Dr Michael Hurdzan,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00377-01,USA-NC-00377,Reserve at St James Plantation,18,72,Parkland,Jack Nicklaus,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00378-01,USA-NC-00378,Reynolds Park,18,71,Parkland,Ellis Maples,1930,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00379-01,USA-NC-00379,Richmond Pines,18,72,Parkland,Donald Ross,1929,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00380-01,USA-NC-00380,River Bend,18,71,Parkland,Gene Hamm,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00381-01,USA-NC-00381,River Bend,18,72,Parkland,Russell Breeden,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00383-01,USA-NC-00383,River Landing at Sandy Ridge,9,36,Parkland,Gene Hamm,1972,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00384-01,USA-NC-00384,Landing,9,36,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00386-01,USA-NC-00386,River Ridge,18,72,Parkland,Chuck Smith,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00387-01,USA-NC-00387,River Run,18,72,Parkland,Raymond Floyd,2008,Closed,~,~,~,N/D,N/D,USD
USA-NC-00388-01,USA-NC-00388,Rivers Edge,18,72,Parkland,Arnold Palmer/Erik Larsen,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00390-01,USA-NC-00390,Riverside,18,72,Parkland,J Porter Gibson,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00391-01,USA-NC-00391,Riverview,9,35,Parkland,Joe Ayers,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00392-01,USA-NC-00392,Deer Run/Riverview,18,72,Parkland,David Postlethwait,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00392-02,USA-NC-00392,Meadowlands/Deer Run,18,72,Parkland,David Postlethwait,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00392-03,USA-NC-00392,Riverview/ Meadowlands,18,72,Parkland,David Postlethwait,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00393-01,USA-NC-00393,Roanoke,18,72,Parkland,Gene Hamm,1954,Closed,~,~,~,N/D,N/D,USD
USA-NC-00394-01,USA-NC-00394,Roaring Gap,18,72,Parkland,Donald Ross,1926,Closed,~,~,~,N/D,N/D,USD
USA-NC-00395-01,USA-NC-00395,Jackson,18,72,Parkland,Tom Jackson,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00395-02,USA-NC-00395,Robert Trent Jones Jr,18,72,Parkland,Robert Trent Jones Jr,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00396-01,USA-NC-00396,Rock Creek,18,70,Parkland,Frank Sebastian,1975,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00397-01,USA-NC-00397,Rock Creek,18,72,Parkland,Jerry Turner,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00398-01,USA-NC-00398,Rockfish,9,35,Parkland,N/D,1957,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00399-01,USA-NC-00399,Rocky River at Concord,18,72,Parkland,Dan Maples,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00400-01,USA-NC-00400,Rolling Hills,18,72,Parkland,George Cobb,1963,Closed,~,~,~,N/D,N/D,USD
USA-NC-00401-01,USA-NC-00401,Roxboro,18,70,Parkland,Ellis Maples,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00402-01,USA-NC-00402,Royster Memorial,9,36,Parkland,N/D,1949,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00403-01,USA-NC-00403,Apple Valley,18,72,Parkland,Dan Maples,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00403-02,USA-NC-00403,Bald Mountain,18,72,Parkland,N/D,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00404-01,USA-NC-00404,Rutherfordton,9,36,Parkland,N/D,1929,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00405-01,USA-NC-00405,Ryder,18,72,Parkland,C C McCusion,1930,Closed,~,~,~,N/D,N/D,USD
USA-NC-00406-01,USA-NC-00406,Salem Glen,18,71,Parkland,Glen Day/Jack Nicklaus,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-01,USA-NC-00407,Bay 9,9,36,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-02,USA-NC-00407,Piper 9,9,36,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-03,USA-NC-00407,Sand 9,9,35,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-04,USA-NC-00407,Piper/Bay,18,72,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-05,USA-NC-00407,Sand/Bay,18,71,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00407-06,USA-NC-00407,Sand/Piper,18,71,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00408-01,USA-NC-00408,Sandy Ridge,18,72,Parkland,L B Wilson/R C Kinlaw,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00409-01,USA-NC-00409,Sanford Municipal,18,71,Parkland,Donald Ross,1934,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00410-01,USA-NC-00410,Sapona,18,71,Parkland,Ellis Maples,1968,Closed,~,~,~,N/D,N/D,USD
USA-NC-00411-01,USA-NC-00411,Sapphire National,18,70,Parkland,Ron Garl,1982,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00412-01,USA-NC-00412,Scotch Meadows,18,72,Parkland,Russell Breeden,1968,Closed,~,~,~,N/D,N/D,USD
USA-NC-00413-01,USA-NC-00413,Scotfield,18,72,Parkland,N/D,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00414-01,USA-NC-00414,Scothurst,18,72,Parkland,Everet Nash/Hal Kenlow,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00415-01,USA-NC-00415,Sea Scape,18,70,Parkland,Art Wall,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00416-01,USA-NC-00416,Byrd,18,72,Parkland,Willard Byrd,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00416-02,USA-NC-00416,Jones,18,72,Parkland,Rees Jones,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00416-03,USA-NC-00416,Maples,18,72,Parkland,Dan Maples,1985,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00417-01,USA-NC-00417,Sedgefield,18,71,Parkland,Donald Ross/Kris Spence,1926/R-2007,Closed,~,~,~,N/D,N/D,USD
USA-NC-00418-01,USA-NC-00418,Seven Lakes,18,72,Parkland,Peter Tufts,1976,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00419-01,USA-NC-00419,Shamrock,18,72,Parkland,N/D,1956,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00420-01,USA-NC-00420,Shillelagh,18,70,Parkland,John Lamb/J W Shoe,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00421-01,USA-NC-00421,Siler City,18,72,Parkland,Ellis Maples/Tom Jackson,1958,Closed,~,~,~,N/D,N/D,USD
USA-NC-00422-01,USA-NC-00422,Silo Run,18,71,Parkland,Tom Pegram,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00423-01,USA-NC-00423,Silver Creek,18,72,Parkland,Gene Hamm,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00424-01,USA-NC-00424,Silver Creek Plantation,18,72,Parkland,Tom Jackson,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00425-01,USA-NC-00425,Skybrook,18,72,Parkland,John LaFoy,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00426-01,USA-NC-00426,Sleepy Creek,18,71,Parkland,N/D,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00427-01,USA-NC-00427,Smoky Mountain,18,71,Parkland,Thomas Walker,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00428-01,USA-NC-00428,Sound at Albemarle Plantation,18,72,Parkland,Dan Maples,1990,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00429-01,USA-NC-00429,Sourwood Forest,18,72,Parkland,Elmo Cobb,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00430-01,USA-NC-00430,Southern Pines,18,71,Parkland,Donald Ross,1906,Open,117,117,50,N/D,N/D,USD
USA-NC-00430-02,USA-NC-00430,Donald Ross,18,71,Parkland,Donald Ross,1910,Closed,~,~,~,N/D,N/D,USD
USA-NC-00431-01,USA-NC-00431,Southern Wayne,18,71,Parkland,N/D,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00432-01,USA-NC-00432,Southwick,18,70,Parkland,Elmo Cobb,1969,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00433-01,USA-NC-00433,Springdale,18,72,Parkland,Joseph Holmes,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00434-01,USA-NC-00434,Stanly County,18,72,Parkland,N/D,1924,Closed,~,~,~,N/D,N/D,USD
USA-NC-00435-01,USA-NC-00435,Pines/Lakes,18,72,Parkland,Russell T Burney,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00435-02,USA-NC-00435,Pines/Sands,18,72,Parkland,Russell T Burney,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00435-03,USA-NC-00435,Sands/Lakes,18,72,Parkland,Russell T Burney,1966,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00436-01,USA-NC-00436,Starmount Forest,18,71,Parkland,Perry Maxwell,1929,Closed,~,~,~,N/D,N/D,USD
USA-NC-00437-01,USA-NC-00437,Statesville,18,72,Parkland,Alex McKay,1962,Closed,~,~,~,N/D,N/D,USD
USA-NC-00438-01,USA-NC-00438,Stonebridge,18,72,Parkland,Richard Osborne,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00439-01,USA-NC-00439,Stonewall,18,70,Parkland,Don Boles,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00440-01,USA-NC-00440,Stoney Creek,18,72,Parkland,Tom Jackson,1992,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00441-01,USA-NC-00441,Stryker,18,72,Parkland,Donald Ross,1946,Closed,~,~,~,N/D,N/D,USD
USA-NC-00442-01,USA-NC-00442,Sugar Mountain,18,64,Parkland,Duane Francis/ Arnold Palmer,1974,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00443-01,USA-NC-00443,Sunset Hills Public,18,71,Parkland,B Frazier,1952,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00444-01,USA-NC-00444,Taberna,18,72,Parkland,Jim Lipe,1997,Closed,~,~,~,N/D,N/D,USD
USA-NC-00445-01,USA-NC-00445,Talamore at 1030,18,71,Parkland,Rees Jones,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00446-01,USA-NC-00446,Par 3,18,54,Parkland,Robert Trent Jones Sr,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00446-02,USA-NC-00446,Reynolds,18,72,Parkland,Robert Trent Jones Sr,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00446-03,USA-NC-00446,Championship,18,70,Parkland,Robert Trent Jones Sr,1956,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00447-01,USA-NC-00447,The Beech Mountain,18,72,Parkland,Willard Byrd,1969,Closed,~,~,~,N/D,N/D,USD
USA-NC-00448-01,USA-NC-00448,The Bluff,18,72,Parkland,Frank Hicks/Russell Breeder,1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00449-01,USA-NC-00449,The Cape,18,72,Parkland,Gene Hamm,1984,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00450-01,USA-NC-00450,The Carolina,18,72,Parkland,Russell Breeden,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00451-01,USA-NC-00451,The Carolina,18,72,Parkland,Arnold Palmer/Ed Seay,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00452-01,USA-NC-00452,The Challenge,18,72,Parkland,Barry Brantley/ Shapemasters,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00453-01,USA-NC-00453,12 Oaks,18,72,Parkland,Jack Nicklaus,2009,Closed,~,~,~,N/D,N/D,USD
USA-NC-00454-01,USA-NC-00454,Longview,18,72,Parkland,Jack Nicklaus,2003,Closed,~,~,~,N/D,N/D,USD
USA-NC-00455-01,USA-NC-00455,The of Asheville,18,71,Parkland,Donald Ross,1928,Closed,~,~,~,N/D,N/D,USD
USA-NC-00456-01,USA-NC-00456,Northgreen,18,72,Parkland,Bob Toski,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00457-01,USA-NC-00457,The Crossings,18,71,Parkland,Ron Garl,1997,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00458-01,USA-NC-00458,The Currituck,18,72,Parkland,Rees Jones,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00459-01,USA-NC-00459,The Divide,18,72,Parkland,John Cassells,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00460-01,USA-NC-00460,Ballantyne,18,70,Parkland,Rees Jones,1996,Closed,~,~,~,N/D,N/D,USD
USA-NC-00461-01,USA-NC-00461,Chapel Ridge,18,72,Parkland,Bob Moore/Fred Couples,2005,Closed,~,~,~,N/D,N/D,USD
USA-NC-00462-01,USA-NC-00462,The Grove Park Inn,18,70,Parkland,Donald Ross,1899,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00464-01,USA-NC-00464,The Lakes,18,72,Parkland,George Alaboney,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00465-01,USA-NC-00465,Cotton Valley,18,72,Parkland,Tom Johnson,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00466-01,USA-NC-00466,Olivers Landing,18,71,Parkland,Karl Litten,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00467-01,USA-NC-00467,The Neuse,18,72,Parkland,John LaFoy,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00468-02,USA-NC-00468,East,18,72,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00468-03,USA-NC-00468,West,18,72,Parkland,Dan Maples,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00469-01,USA-NC-00469,The Peninsula,18,72,Parkland,Rees Jones,1990,Closed,~,~,~,N/D,N/D,USD
USA-NC-00470-01,USA-NC-00470,The Pit,18,72,Parkland,Dan Maples,1985,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00471-01,USA-NC-00471,The Plantation,18,72,Parkland,Arnold Palmer,1993,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00472-01,USA-NC-00472,Trump National Charlotte,18,72,Parkland,Greg Norman,N/D,Closed,~,~,~,N/D,N/D,USD
USA-NC-00473-01,USA-NC-00473,The Pointe,18,71,Parkland,Russell Breeden,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00474-01,USA-NC-00474,The Preserve at Jordan Lake,18,72,Parkland,Davis Love III,2002,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00475-01,USA-NC-00475,The River,18,72,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00476-01,USA-NC-00476,The Tillery Tradition,18,72,Parkland,N/D,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00477-01,USA-NC-00477,The Tradition,18,72,Parkland,John Cassel II,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00478-01,USA-NC-00478,West/South,18,71,Parkland,Tim Cate,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00479-01,USA-NC-00479,Thorndale,9,36,Parkland,N/D,1930,Closed,~,~,~,N/D,N/D,USD
USA-NC-00480-01,USA-NC-00480,Three Eagles,18,72,Parkland,N/D,1959,Closed,~,~,~,N/D,N/D,USD
USA-NC-00481-01,USA-NC-00481,Timberlake,18,71,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00482-01,USA-NC-00482,Tobacco Road,18,71,Parkland,Mike Strantz,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-NC-00483-01,USA-NC-00483,Topsail Greens,18,71,Parkland,Russell Breeden,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
